,smiles,solvent,logsol
28781,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CC(C)O,-8.73783986253186
8907,O=c1cc(CO)occ1O,CCO,-4.71789105605221
24778,Cc1c(Br)cccc1C(=O)O,CC#N,-4.85491441909948
39421,O=C(O)c1cccnc1Cl,O,-8.563237129917644
7321,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,CCO,-16.607485994004247
4764,CC1=NN(c2ccccc2)C(=O)C1,CCO,-3.385196087935216
13246,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CCCO,-8.052830442060587
46514,O=C(Nc1ccccc1)c1ccccc1,ClC(Cl)(Cl)Cl,-6.677437523919927
22527,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CCOC(C)=O,-3.971242365088117
17441,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CC(C)=O,-2.5082571633962507
14886,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CCCCO,-6.508979159024769
23027,O=c1cc(CO)occ1O,CCOC(C)=O,-6.024401047354247
1227,N#CCc1ccc([N+](=O)[O-])cc1,CO,-4.969301430603278
15490,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CCCCO,-12.361323930801465
15900,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCO,-5.217474978703936
20527,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CCOC(C)=O,-2.8540591152378454
34254,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)CO,-9.594533344808807
48835,COC(=O)/C=C/c1ccc(O)c(OC)c1,CCCCCC,-6.794426593675134
27931,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CC(C)O,-6.087975447488826
3557,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CO,-6.09904975778792
17430,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)=O,-7.897961693806461
15,COC(=O)[C@@H](N)CS.Cl,CO,-2.065144236979012
23726,COC(=O)[C@H](N)c1ccccc1.Cl,CCOC(C)=O,-8.804875263868018
25453,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CC#N,-7.596313007208275
17981,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CC(C)=O,-2.5788130154007107
17402,O=C(O)Cc1c[nH]c2ccccc12,CC(C)=O,-10.331811954790377
22721,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)/C=C/c5ccc(O)c(OC)c5)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,CCOC(C)=O,-7.162002575347681
23889,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,ClCCl,-3.1864086347306992
14971,O=C(O)/C=C/c1ccc(O)cc1,CCCCO,-3.1419147837320724
17884,COc1cc(C(=O)O)ccc1O,CC(C)=O,-2.5996443272584235
8974,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,-4.422015642890245
36519,N#CCc1ccccc1[N+](=O)[O-],CCC(C)=O,-1.4477443234361131
37,NS(=O)(=O)Cc1noc2ccccc12,CO,-5.470055129802346
47291,O=C(O)c1cc2ccccc2cc1O,COC(C)=O,-3.69048073548091
39713,N#CCc1ccc([N+](=O)[O-])cc1,O,-10.06060930830834
10160,O=C(O)[C@@H]1C[C@@H](O)CN1,CCCO,-8.502304578922487
10272,CC1=NN(c2ccccc2)C(=O)C1,CCCO,-3.369088435744536
33372,CC1=NN(c2ccc(C)cc2)C(=O)C1,Cc1ccccc1,-3.686881451451263
39480,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,O,-9.434734705192046
8172,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCO,-2.45062117182145
40322,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,O,-13.073573213234896
16591,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],CC(C)=O,-4.268697949366879
30587,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CC(C)O,-8.482791764698906
27251,O=C(Nc1ccccc1)c1ccccc1O,CC(C)O,-3.458542636485205
32066,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,Cc1ccccc1,-5.578031269350641
19894,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,CC(C)=O,-9.59013773333577
11836,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CCCO,-7.872711182837573
10430,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,CCCO,-3.3444390478435464
13436,NS(=O)(=O)Cc1noc2ccccc12,CCCCO,-6.708904420236972
39322,O=C(O)Cc1ccccc1[N+](=O)[O-],O,-8.59515473288595
6826,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],CCO,-5.13244197627225
31286,Br.Fc1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCCCCO,-5.472670753692815
39929,COc1cc(C(=O)O)ccc1O,O,-8.492500578825865
20510,O=C(O)Cc1ccccc1[N+](=O)[O-],CCOC(C)=O,-2.900603928462414
31439,O=C(O)c1ccccc1[N+](=O)[O-],CCCCCCCCO,-2.377308639189982
8667,COC(=O)[C@H](N)c1ccc(O)cc1,CCO,-5.493408103420212
34233,N#CCc1ccc([N+](=O)[O-])cc1,CC(C)CO,-5.812816395680336
20491,CCCOC(=O)c1ccc(O)cc1,CCOC(C)=O,-1.3987718826310032
31584,COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,-5.878493068448821
6059,O=C(O)Cc1cccc2ccccc12,CCO,-2.767800205507984
4896,O=c1cc(CBr)c2ccccc2[nH]1,CCO,-8.108400293215398
32195,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,Cc1ccccc1,-4.170146275638382
48090,COC(=O)/C=C/c1ccc(O)cc1,CC(C)(C)O,-2.3258537199334
16748,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CC(C)=O,-2.684284847551948
34904,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CCCCCO,-8.504227609026215
21665,COC(=O)c1c(C)cc(O)c(C)c1O,CCOC(C)=O,-1.869504817852908
12049,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CCCO,-11.506943393292682
10471,CCCOC(=O)c1ccc(O)cc1,CCCO,-1.621004548805566
43266,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,-6.032286541628237
36282,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCC(C)=O,-2.839754692099638
14773,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCCCO,-8.24335652578651
27901,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CC(C)O,-8.29005761883249
37808,CSCCC(NC(C)=O)C(=O)O,C1COCCO1,-2.6174328335185963
11759,O=C(O)c1ccco1,CCCO,-1.5692561228012685
16843,CCCOC(=O)c1ccc(O)cc1,CC(C)=O,-1.174737679057601
17675,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CC(C)=O,-11.552082180171425
42535,COc1cc2nc(Cl)nc(N)c2cc1OC,CN(C)C=O,-4.8072863701102255
36888,O=C(O)COc1ccc(Cl)cc1Cl,CCC(C)=O,-1.9400274858971576
776,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CO,-7.19557069365693
9414,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CCO,-5.489477872009196
33572,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Cc1ccccc1,-4.8283137373023015
47102,Nc1cccc(C(=O)O)c1,COC(C)=O,-4.524512282970637
28926,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CC(C)O,-9.32575122348751
38346,CC[C@@H](C(N)=O)N1CCCC1=O,C1COCCO1,-4.266557384867768
30937,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CC(C)O,-6.424095323288916
31178,CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,-2.074653024948039
48324,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCCCCCC,-4.889923218933992
14805,O=C(O)Cc1ccccc1Cl,CCCCO,-1.1574073351786152
13887,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,CCCCO,-3.8180773925856175
24957,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CC#N,-8.57853682165729
12059,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CCCO,-8.714425360945945
26180,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl,CC#N,-12.136546582881564
37169,O=C(O)COc1ccc(Cl)cc1,CCC(C)O,-2.9847923335156565
52816,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,Cc1ccccc1,-7.017570144989343
8558,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CCO,-4.448166437178426
9235,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCO,-3.296026884056616
28749,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CC(C)O,-3.886355258679568
17375,Cc1cccc(C(=O)O)c1N,CC(C)=O,-2.115275994689052
47302,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,COC(C)=O,-12.07504438312377
25648,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CC#N,-2.1893456973875347
31633,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],O=C1CCCCC1,-8.025244623419935
4711,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CCO,-8.007518229407642
20835,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CCOC(C)=O,-8.431015495175185
27471,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)O,-2.0923241675108497
24742,Oc1ccc(OCc2ccccc2)cc1,CC#N,-2.5001827373405168
29313,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(C)O,-6.660895201050611
6346,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],CCO,-12.037512003986256
11939,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CCCO,-4.916735198903204
9458,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCO,-5.226927370461364
31011,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,CC(C)O,-9.125999223542433
12976,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCCO,-4.250296863995987
23455,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CCOC(C)=O,-8.07571764578504
420,O=c1cc(CBr)c2ccccc2[nH]1,CO,-8.360189442606572
43671,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CN(C)C=O,-3.479591449090168
20038,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCOC(C)=O,-4.439655747510518
48120,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCCCC,-5.711109250042662
41523,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,O,-10.454788008867837
40501,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,O,-8.177155888630528
24147,CCN1CCN(c2cc3c(cc2F)c(=O)cc(C(=O)[O-])n3C2CC2)CC1.[Na+],ClCCl,-4.774772970374271
42617,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN(C)C=O,-1.881903019081021
3576,CNC[C@H](O)c1cccc(O)c1.Cl,CO,-2.09557092360972
25538,COc1ccc(CC(=O)O)cc1,CC#N,-2.521985658029421
34376,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],CC(C)CO,-12.01380075788305
11492,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCCO,-7.415253112655453
29813,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)O,-2.936520413922145
35340,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CCCCCO,-4.919743953908188
5031,O=C([O-])/C=C/C(=O)O.[Na+],CCO,-9.518225151745485
30262,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CC(C)O,-5.632671847198249
4954,CC(=O)N1CCC[C@H]1C(=O)O,CCO,-1.8553384508709263
22959,S=C(Nc1ccccc1)Nc1ccccc1,CCOC(C)=O,-4.285262966241573
8677,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CCO,-4.334576796912142
8992,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CCO,-6.227186880629052
21470,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCOC(C)=O,-6.016987504339068
11788,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CCCO,-4.366153285517592
26315,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC#N,-4.664707898704288
22099,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O.O,CCOC(C)=O,-2.954590330222816
49407,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,ClC(Cl)Cl,-7.679210006810843
31958,Nc1cccc(Cl)c1C(=O)O,Cc1ccccc1,-4.496315781076009
21726,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],CCOC(C)=O,-12.950934261776798
346,CCOC(=O)[C@@H]1CSCN1.Cl,CO,-2.4832919541109986
40402,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,O,-9.87899008093574
38751,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1COCCO1,-2.82954009868992
28874,COc1cc(C(=O)O)ccc1O,CC(C)O,-3.3991993789994823
33960,O=C(O)Cc1ccccc1[N+](=O)[O-],CC(C)CO,-3.8240121281054327
31082,CN(C)Cc1c[nH]c2ccccc12,CCCCCCCCO,-3.563128248808376
8748,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CCO,-8.842231050411787
12407,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCCO,-8.522205733239781
11948,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,CCCO,-7.195304026988683
47661,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,COC(C)=O,-4.747886488189686
19670,N=C(Nc1ccccc1)Nc1ccccc1,CC(C)=O,-2.246204759557938
8202,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,CCO,-6.061457918928517
4757,Nc1cccc(Cl)c1C(=O)O,CCO,-2.655979708811208
46753,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,c1ccccc1,-5.559162785046258
51513,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CCC(=O)CC,-9.273280171750056
34305,O=C(O)Cc1ccccc1Cl,CC(C)CO,-1.1347577353044629
1083,Cc1cccc(C(=O)O)c1N,CO,-3.1620230132754177
28577,CC(=O)c1cccc([N+](=O)[O-])c1,CC(C)O,-4.451591098059791
37757,COC(=O)[C@@H](N)CS.Cl,C1COCCO1,-6.522492878191493
606,CC(=O)N[C@@H](CC(C)C)C(=O)O,CO,-2.9685062873004
9610,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CCO,-4.057626979286938
13664,CCOc1ccccc1C(N)=O,CCCCO,-4.150787937645313
12443,N#CCc1ccc([N+](=O)[O-])cc1,CCCO,-5.471956722959157
43557,O=C(NCCO[N+](=O)[O-])c1cccnc1,CN(C)C=O,-3.960163380756081
39278,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,O,-6.536191722549654
10369,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CCCO,-3.245117136073428
22901,FC(F)(F)c1cccnc1Cl,CCOC(C)=O,-0.193948893034934
21973,O=C(O)c1ccc(O)c(O)c1,CCOC(C)=O,-4.703886158927249
32003,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],Cc1ccccc1,-5.610565392945067
38843,Nc1cc(Cl)ccc1C(=O)O,C1COCCO1,-3.4420193761824103
19979,COC(=O)[C@@H](N)CS.Cl,CCOC(C)=O,-8.622553707074063
4814,CCOC(=O)[C@@H]1CSCN1.Cl,CCO,-3.949672952880052
41436,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,O,-13.06598304396822
31064,Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,-3.501570355808943
13379,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CCCO,-5.570126089843527
12756,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCO,-4.706649354937945
40795,N[C@@H](C(=O)O)c1ccc(O)cc1,O,-6.1026195964741445
30415,CC(C)c1ncc[nH]1,CC(C)O,-2.2072749131897207
47979,O=C(O)COc1ccc(Cl)cc1Cl,CCCCOC(C)=O,-2.486507931154974
36540,Cc1cccc(C(=O)O)c1N,CCC(C)=O,-2.262403303361214
14965,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CCCCO,-8.343660140655363
16291,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CCCCO,-3.684489105812643
6160,O=C(c1ccccc1)c1ccccc1,CCO,-1.5692561228012685
18537,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,CC(C)=O,-5.089191607002031
12270,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CCCO,-5.096193182457903
28775,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CC(C)O,-6.869496566865046
21582,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],CCOC(C)=O,-10.855405462053437
20961,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CCOC(C)=O,-3.573053888608346
43739,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,CN(C)C=O,-10.582337428395247
10326,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CCCO,-6.7610608998313335
377,Nc1cccc(C(=O)O)c1,CO,-4.099558129274988
42006,Nc1nc(N)nc(NC2CC2)n1,O,-6.400937676613685
41576,COc1cc(N)nc(OC)n1,O,-7.535302002458134
5664,Cc1cccc(C(=O)O)c1N,CCO,-3.257876562217933
33449,N=C(Nc1ccccc1)Nc1ccccc1,Cc1ccccc1,-5.244208040901005
39051,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,O,-5.76608350085358
7366,Nc1ccc(O)c(C(=O)O)c1,CCO,-5.995071042702094
29256,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],CC(C)O,-5.4148511828039885
28759,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CC(C)O,-8.679712120914012
16608,OCC(O)COc1ccc(Cl)cc1,CC(C)=O,-1.808498793232353
37535,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CCC(C)O,-14.065254791075663
33117,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,Cc1ccccc1,-3.388774861663598
5301,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CCO,-5.971661919811802
28481,O=C(O)c1c(O)cccc1O,CC(C)O,-1.2300088188767777
23274,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCOC(C)=O,-2.7066511801885027
16328,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCO,-1.7120245012092017
34384,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CC(C)CO,-6.650790179192416
47365,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,COC(C)=O,-2.9326260276330456
53896,O=C(O)c1cccc(C(=O)O)c1,CC(=O)c1ccccc1,-7.229476843657442
19571,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CC(C)=O,-5.579884837999964
25567,O=C(O)Cc1ccccc1Cl,CC#N,-1.612944051763388
32238,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,Cc1ccccc1,-9.67619263009944
34703,N=C(Nc1ccccc1)Nc1ccccc1,CC(C)CO,-3.4012973866624887
43286,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Br)cc1,CN(C)C=O,-4.947660494934867
41718,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,O,-7.086403590409796
16025,Nc1cc(Cl)ccc1C(=O)O,CCCCO,-3.995948240365908
10125,CSCCC(NC(C)=O)C(=O)O,CCCO,-2.563690150595374
35795,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,C1CCOC1,-1.8734034582685648
6685,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CCO,-7.367570981840383
20366,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CCOC(C)=O,-9.672375831572742
39218,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,O,-6.502957059861677
503,C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,-4.118432357751191
3481,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CO,-3.5442597645039933
29402,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,CC(C)O,-5.077416327786607
23118,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,CCOC(C)=O,-4.451591098059791
48739,COc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,-8.419159451144871
33489,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,-2.931631348147467
37927,Nc1cccc(C(=O)O)c1,C1COCCO1,-3.1710384954540407
17479,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)=O,-6.822725029797562
2168,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CO,-6.953799217483544
4359,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CO,-5.324661341887639
20949,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCOC(C)=O,-3.3267394707441458
45135,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,OCCO,-4.757156542985973
18230,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CC(C)=O,-4.687172312068682
38008,O=C(O)Cc1ccccc1[N+](=O)[O-],C1COCCO1,-2.6141501059091587
41803,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,O,-6.651563873621727
24568,CCOC(=O)[C@@H]1CSCN1.Cl,CC#N,-5.984687562828958
