,smiles,solvent,logsol
35507,O=C(Nc1ccccc1)c1ccccc1,C1CCOC1,-2.9552239282164985
21091,N#CCC(N)=O,CCOC(C)=O,-4.506230238133188
25783,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,CC#N,-3.6343912688298667
14877,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCCCO,-7.902007552326004
14843,O=C(c1ccccc1)c1ccccc1,CCCCO,-1.039023497256452
15222,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CCCCO,-7.932188169475995
45128,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],OCCO,-5.348348300153602
24590,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CC#N,-2.607888174203229
32624,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,Cc1ccccc1,-4.136417338644009
16524,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CC(C)=O,-8.298057661499566
43787,N#Cc1ccc2c(c1)OCO2,CN(C)C=O,-1.2286070852842967
39171,Nc1cccc(Cl)c1C(=O)O,O,-6.574144274641956
35291,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCCO,-4.185802172710936
3621,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CO,-7.934419068337663
34495,COc1ccc(C(=O)O)c(OC)c1,CC(C)CO,-4.275866438845491
48431,O=[N+]([O-])c1ncccc1O,CCCCCC,-5.9294291561885295
32288,CC[C@@H](C(N)=O)N1CCCC1=O,Cc1ccccc1,-5.538098559015269
23629,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,CCOC(C)=O,-5.893176985924037
49171,O=C(O)COc1ccc(Cl)cc1,CCOC=O,-3.6714325405102155
9662,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CCO,-6.757698682775458
44029,COc1cc2nc(Cl)nc(N)c2cc1OC,CN1CCCC1=O,-4.4811842062071
21639,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCOC(C)=O,-8.89552963213615
1673,O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,CO,-5.317642907667927
4202,Clc1ncnc2[nH]ccc12,CO,-4.186459851129906
22125,CCNc1nc(Cl)nc(NC(C)C)n1,CCOC(C)=O,-4.241221758082861
28283,Nc1nc(Cl)c2[nH]cnc2n1,CC(C)O,-8.709565084063694
9367,O=Cc1ccc(C=O)cc1,CCO,-3.7021673484408715
32922,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,Cc1ccccc1,-8.831903936255937
30073,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,CC(C)O,-7.751725349276666
43881,COc1cc(Cl)nc(N)n1,CN(C)C=O,-2.469939222666214
18545,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CC(C)=O,-9.29666107844271
27270,NC(=O)[C@@H]1CCCN1,CC(C)O,-1.8788872166248216
14024,Oc1c(Br)cc(Br)c2cccnc12,CCCCO,-8.183224085013142
16871,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,CC(C)=O,-0.8221630691494569
161,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,CO,-8.145629634983754
41476,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,O,-11.614958190535381
455,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,CO,-9.911721357463232
43974,Nc1ccc(Oc2ccc(N)cc2)cc1,CN(C)C=O,-2.122073506541949
43872,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CN(C)C=O,-2.2995895840142473
6413,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CCO,-5.088056441064841
48398,Oc1ccc(OCc2ccccc2)cc1,CCCCCC,-6.4340086634575675
12861,Nc1ccc(N)c([N+](=O)[O-])c1,CCCO,-4.9174182123851224
36084,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,C1CCOC1,-5.708996041709089
11467,O=C(c1ccccc1)c1ccccc1,CCCO,-1.160913314865489
45286,CN(C)Cc1c[nH]c2ccccc12,C1CCCCC1,-7.217819302327048
11398,Cc1cc(C)nc(Nc2ccccc2)n1,CCCO,-3.296567132584072
15174,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCO,-9.157653049697176
14365,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCO,-4.0257517707564885
38225,CN(C)/C=C/C(=O)c1cccnc1,C1COCCO1,-3.153088084330198
25096,Nc1nnn[nH]1,CC#N,-8.180720954795024
17392,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CC(C)=O,-12.028596140399419
32373,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,Cc1ccccc1,-13.367624733972157
34294,Cc1cc(C)nc(Nc2ccccc2)n1,CC(C)CO,-3.366795954944823
34921,COc1cc2c(cc1OC)C(=O)CC2,CCCCCO,-3.2556176130963093
39724,NNC(=O)c1ccncc1,O,-3.7292015735925403
31557,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,O=C1CCCCC1,-2.7171918590194934
27173,CSCCC(NC(C)=O)C(=O)O,CC(C)O,-2.7179490332814575
52746,CC1=NN(c2ccc(C)cc2)C(=O)C1,CCc1ccccc1,-3.589215131000991
36350,Nc1nc(=O)[nH]cc1F,CCC(C)=O,-9.018893907405227
42563,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CN(C)C=O,-7.722911913936944
16394,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CCCCO,-1.443923473956527
4574,Cc1c(N)cccc1C(=O)O,CCO,-5.070703820562375
3549,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CO,-4.683239841410014
24633,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC#N,-3.698929789967438
20237,O=C(O)c1cccc(O)c1O,CCOC(C)=O,-2.7918123172075404
41794,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,O,-12.567042513751787
35243,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CCCCCO,-4.071018736918604
46375,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CS(C)=O,-1.4792872279690552
1938,CC1(C)COC(=O)[C@@H]1O,CO,-0.8636982817549845
13956,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCCCO,-4.282362311560936
3067,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,CO,-7.250386442918934
5608,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CCO,-0.9977719737420382
42134,COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,O,-6.044890640611261
20306,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CCOC(C)=O,-5.829345697631547
24878,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CC#N,-10.658510136814161
12389,CC1=NN(c2ccccc2)C(=O)C1,CCCO,-3.2362763395483682
47238,NS(=O)(=O)c1ccccc1,COC(C)=O,-2.598971606075973
17744,O=C(c1ccccc1)c1ccccc1,CC(C)=O,-0.5766093643119938
21499,COc1ccc(C(=O)N2CCCC2=O)cc1,CCOC(C)=O,-3.258396583030484
41351,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,O,-7.786509407327566
30681,Cc1cccc([N+](=O)[O-])c1N,CC(C)O,-3.694093021166824
9700,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CCO,-4.63976163075771
47090,CCOC(=O)[C@@H]1CSCN1.Cl,COC(C)=O,-8.979228651012797
43320,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,CN(C)C=O,-8.296051642772701
34415,O=C(O)/C=C/c1ccc(O)cc1,CC(C)CO,-3.6651629274966204
37497,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1.O.O.O,CCC(C)O,-6.358478468841894
25435,Cc1ccccc1S(N)(=O)=O,CC#N,-2.9308813012343746
9112,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CCO,-6.48052867909246
32317,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,Cc1ccccc1,-10.988196936035246
51368,c1ccc2c(c1)OP1(=NP3(=NP4(=N1)Oc1ccccc1O4)Oc1ccccc1O3)O2,ClCCCl,-7.1761577367019616
17967,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)=O,-2.5568323893595895
44094,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CN1CCCC1=O,-2.753570716404019
48035,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,OCc1ccccc1,-5.19847203157832
43640,CCCc1cc(=O)[nH]c(=S)[nH]1,CN(C)C=O,-1.7170231231140378
2386,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,CO,-6.708166987289465
37398,CN(C)Cc1c[nH]c2ccccc12,CCC(C)O,-6.5385393035490935
37462,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCC(C)O,-8.37309284744248
25244,NC(=O)c1ccc([N+](=O)[O-])cc1,CC#N,-6.470145717547405
39833,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],O,-2.626931149817418
11377,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CCCO,-7.912057888179505
42552,NC(=O)[C@@H]1CCCN1,CN(C)C=O,-1.8579633763513599
50595,O=C(O)c1cccc(C(=O)O)n1,CC(=O)O,-6.916796023634286
12694,N#Cc1ccc2c(c1)OCO2,CCCO,-3.9105241293044104
7574,Nc1cc(N)cc(C(=O)O)c1,CCO,-5.678407168324973
16702,Cl.N=C(N=C(N)N)N1CCOCC1,CC(C)=O,-9.688376172919183
43965,O=C1C=CC(=O)O1,CN(C)C=O,-2.442192047380463
3415,S=C(Nc1ccccc1)Nc1ccccc1,CO,-5.596453896903676
27764,NC(N)=NC(N)=NCCc1ccccc1,CC(C)O,-6.17490673157064
35311,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCCO,-6.9397620751172235
23842,CSCCC(NC(C)=O)C(=O)O,ClCCl,-7.5616817463888015
42021,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,O,-12.501786889679218
8424,Cc1cc(=O)oc2cc(N)ccc12,CCO,-6.4340086634575675
21308,CC(C)(C#N)N=NC(C)(C)C#N,CCOC(C)=O,-2.343948900935353
42891,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CN(C)C=O,-3.7368099878714864
25176,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC#N,-11.772473698178239
24204,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,ClCCl,-2.729222766335011
16633,O=C(O)c1cccc(O)c1O,CC(C)=O,-2.183913563276547
13868,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCCCO,-1.9051521565831457
42351,S=C(Nc1ccccc1)Nc1ccccc1,CCCOC(C)=O,-4.265844880384472
10420,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CCCO,-7.905174724687766
19876,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CC(C)=O,-6.1404287002479405
21590,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CCOC(C)=O,-3.1830020526319958
21276,O=C(O)c1cc2ccccc2cc1O,CCOC(C)=O,-3.581281443515918
1997,Nc1ccc(S(=O)(=O)O)cc1,CO,-7.980699820901669
47969,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCOC(C)=O,-8.36490138107398
36911,c1ccc(-c2nnn[nH]2)cc1,CCC(C)=O,-3.8171674744154673
3184,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CO,-4.77500996527999
33217,Nc1ccc(N)c([N+](=O)[O-])c1,Cc1ccccc1,-6.956315469597514
24755,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CC#N,-3.927644386331103
30035,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CC(C)O,-5.100778843949222
21839,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOC(C)=O,-7.200784957760513
37842,OCC(O)COc1ccc(Cl)cc1,C1COCCO1,-1.526476391719753
28936,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CC(C)O,-3.265757810768331
4156,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],CO,-5.478880470327128
36146,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCOC1,-1.971125398196377
36366,CCOC(=O)[C@@H]1CSCN1.Cl,CCC(C)=O,-8.622553707074063
23680,Cn1cc([N+](=O)[O-])cn1,CCOC(C)=O,-3.87482356443904
50058,O=P(O)(O)c1ccccc1,CCCCCCCO,-1.698159842494905
44466,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN1CCCC1=O,-5.595107458030545
30736,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,CC(C)O,-4.750195958038349
48453,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CCCCCC,-7.980699820901669
41989,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],O,-4.04042472023267
14132,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCCCO,-7.195970827040061
11075,Nc1cccc2c(N)cccc12,CCCO,-6.404558682380637
27991,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CC(C)O,-9.89551938288695
38952,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],C1COCCO1,-2.813577397317135
47724,c1ccc2[nH]c(-c3cscn3)nc2c1,CCCCOC(C)=O,-7.034907064642621
44288,O=c1nc[nH]c2[nH]ncc12,CN1CCCC1=O,-3.5726976998245266
34365,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CC(C)CO,-7.7728777242818925
15037,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],CCCCO,-7.3546675770044745
5177,Nc1ccc(Cl)cc1[N+](=O)[O-],CCO,-3.587045148232668
45592,O=C1OC(=O)c2c(Cl)cccc21,C1CCCCC1,-7.003495551262973
83,O=C(Nc1ccccc1)c1ccccc1,CO,-5.152141256390435
15687,C1=Cc2cccc3cccc1c23,CCCCO,-3.540631877653733
30622,CC1=NN(c2ccc(C)cc2)C(=O)C1,CC(C)O,-3.570563227295894
46650,Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,-5.748675243546938
3194,N#CCc1ccc([N+](=O)[O-])cc1,CO,-4.969301430603278
32914,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc1ccccc1,-3.228926160721702
1196,Nc1nc(Cl)c2[nH]cnc2n1,CO,-9.269029368324862
31216,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,-4.226733750267846
14822,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCCCO,-6.572712635170519
27937,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CC(C)O,-9.574183805393528
40892,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,O,-8.745349284553992
45386,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,-10.221491384874298
10720,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CCCO,-5.961905744866438
35379,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCCO,-8.932708635377903
37177,Cc1c(N)cccc1C(=O)O,CCC(C)O,-5.551662426595368
47815,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CCCCOC(C)=O,-2.5239676956887758
43071,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CN(C)C=O,-1.677342091047973
8385,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CCO,-4.419520839101462
23076,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CCOC(C)=O,-4.606871632627849
45664,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,C1CCCCC1,-6.853267093698067
19934,O=C1C=CC(=O)O1,CC(C)=O,-3.0948898450872093
43311,NC(N)=C([N+](=O)[O-])[N+](=O)[O-],CN(C)C=O,-2.282782465697866
27631,O=C[C@H](O)[C@H](O)[C@H](O)CO,CC(C)O,-4.447858792198304
17323,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,CC(C)=O,-2.4024054282762566
51098,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CCC(=O)O,-5.718388627045563
34845,O=Cc1cc(C=O)cc(C=O)c1,CCCCCO,-6.014119237672788
7569,CC(=O)Oc1ccc(C(=O)O)cc1,CCO,-3.5005758256424344
17507,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)O,CC(C)=O,-4.9619879972747345
16369,Nc1nc(N)nc(NC2CC2)n1,CCCCO,-6.5049603994298515
39377,C[C@H](N)C(=O)O,O,-3.3758513240768893
44800,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,OCCO,-9.534686428799555
18358,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(C)=O,-4.660682895918351
32277,N#CCc1ccc([N+](=O)[O-])cc1,Cc1ccccc1,-3.870881062096971
21612,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CCOC(C)=O,-2.3813577741594414
41092,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,O,-12.472645754771719
31231,Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,CCCCCCCCO,-5.39482826692888
28350,O=C(O)c1cc2ccccc2cc1O,CC(C)O,-3.486755270023802
230,OCC(O)COc1ccc(Cl)cc1,CO,-1.9132493668157649
48015,COc1cc(CO)ccc1O,CCCCOC(C)=O,-4.034190639402354
8491,CP(=O)(O)CC[C@H](N)C(=O)O.Cl,CCO,-6.348139491046714
11169,Nc1nc(Cl)c2[nH]cnc2n1,CCCO,-8.36061688437414
1574,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CO,-5.884585185480886
27346,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CC(C)O,-4.4654082436129325
41035,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,O,-1.5634134741228212
44686,C=CC(=O)NC(C)(C)CS(=O)(=O)O,OCCO,-6.043178982794661
28112,N#CCc1ccccc1[N+](=O)[O-],CC(C)O,-4.326781160447903
4503,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCO,-4.552577735868921
15236,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCCO,-1.9973087121413138
10662,Nc1ccc(Cl)cc1[N+](=O)[O-],CCCO,-3.653898485218691
54,O=Cc1cc(Br)c(O)c(Br)c1,CO,-5.533027554233712
25159,O=Cc1cc([N+](=O)[O-])ccc1O,CC#N,-4.375647027709842
20203,OCC(O)COc1ccc(Cl)cc1,CCOC(C)=O,-2.4764624030053373
17726,O=C(O)Cc1ccccc1Cl,CC(C)=O,-1.1205511961868635
35696,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,C1CCOC1,-2.816749618025551
27511,COc1cc2c(cc1OC)C(=O)CC2,CC(C)O,-3.92394377632384
1275,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CO,-5.493359487751372
21315,CC1(C)COP(=O)(C(Nc2ccccc2)c2ccccc2)OC1,CCOC(C)=O,-5.559682130682444
1345,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CO,-6.56345660611146
14061,CC(=O)N[C@@H](CC(C)C)C(=O)O,CCCCO,-3.5380485644113526
53416,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],CC(O)CO,-10.374131386669287
17919,Clc1cc(Cl)cc(Cl)c1,CC(C)=O,-1.9639722918737217
48634,Br.CC(C)c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCC,-11.815382823004164
35538,NC(=O)[C@@H]1CCCN1,C1CCOC1,-1.8582839611006832
11786,O=[N+]([O-])c1cccc(Cl)c1Cl,CCCO,-2.855622565569346
3913,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CO,-7.706262975199909
8444,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23.Cl,CCO,-10.810818543038812
52229,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,-0.6844451532660444
27944,N[C@@H](CO)C(=O)O,CC(C)O,-12.206072645530174
42918,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CN(C)C=O,-9.347076895549653
29376,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CC(C)O,-10.239519885928956
43777,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CN(C)C=O,-2.77661280802338
1238,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CO,-7.9429703225204555
16040,Cc1cc([N+](=O)[O-])ccc1N,CCCCO,-4.234986892024566
4595,CC(=O)Nc1ccccc1[N+](=O)[O-],CCO,-3.4311412580352276
8803,O=C(O)COc1ccc(Cl)cc1Cl,CCO,-1.7891628433807891
41108,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,O,-12.226479455307837
52995,COc1ccc(CC(=O)O)cc1,COc1ccccc1,-2.6077524797868463
43122,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CN(C)C=O,-4.805207748587826
31808,O=C(O)c1cccc(C(=O)O)c1,O=C1CCCCC1,-5.803492318805213
14783,O=c1nc[nH]c2[nH]ncc12,CCCCO,-8.602206565743193
43276,Nc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,CN(C)C=O,-5.93735522146095
29394,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CC(C)O,-9.175938945258851
39245,Nc1cccc(C(=O)O)c1,O,-6.931638219445469
37688,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCC(C)O,-9.819146404102376
36152,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,C1CCOC1,-5.9294291561885295
44298,O=Cc1ccc(C=O)cc1,CN1CCCC1=O,-1.5999827536633453
43606,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CN(C)C=O,-5.03211432577338
8435,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCO,-8.746606355744042
10362,Nc1cccc(C(=O)O)c1,CCCO,-4.535644123339481
